,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__criterion,param_regressor__max_depth,param_regressor__max_features,param_regressor__n_estimators,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_mse,split1_test_mse,split2_test_mse,split3_test_mse,split4_test_mse,split5_test_mse,split6_test_mse,split7_test_mse,split8_test_mse,split9_test_mse,mean_test_mse,std_test_mse,rank_test_mse,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,Method
14,0.5676869630813599,0.011247468871336938,0.04176969528198242,0.01867301835690566,squared_error,4,sqrt,500,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 4, 'regressor__max_features': 'sqrt', 'regressor__n_estimators': 500}",0.5885706719463634,0.5159617625944566,0.47161125039208185,0.5163372236874599,0.6041658306501495,0.5580132270674633,0.6034401482396095,0.6166852053416368,0.6187694096446771,0.4844145114745002,0.5577969241038397,0.05352378886141162,96,0.5096906714196244,0.4659869738867947,0.34085290322626555,0.42176533374310987,0.5026061864127617,0.5063588334688834,0.5443938242993316,0.5685118520901427,0.6093288969194542,0.34805589490272104,0.4817551370369089,0.0843340011426225,107,0.7139262366796898,0.6826323856123402,0.5838260898814522,0.6494346262273901,0.708947238102217,0.7115889497939688,0.7378304847994095,0.7539972493916292,0.7805952196365631,0.5899626216148961,0.6912741101739556,0.06241187098713522,107,0.40472097038530364,0.46151008390286874,0.606113772389772,0.5341677628797532,0.44488049283410924,0.4407357615500994,0.3987267972045675,0.37292645572034344,0.3279048983437707,0.599520184850245,0.4591207180060833,0.08874194463120977,55,RandomForest-regular
15,0.021944069862365724,0.009584472954725904,0.003746438026428223,0.0014311695256240301,squared_error,4,log2,10,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 4, 'regressor__max_features': 'log2', 'regressor__n_estimators': 10}",0.6007889911603542,0.513240356575557,0.46054084657038225,0.49708862945931137,0.606212100971724,0.5388287382543944,0.5745712825296367,0.6486853448244686,0.6529903504993433,0.505714485146472,0.5598661125991643,0.0632102097838332,89,0.5615571441828916,0.4778555275868935,0.33694161521333443,0.38458311050749483,0.5432277723726353,0.4558552690054055,0.5254712162754837,0.6205163368680479,0.6585903781502277,0.3831158368386812,0.4947714207001096,0.10085561858523397,81,0.7493711658336553,0.6912709509207612,0.5804667218827746,0.6201476521825224,0.7370398716301821,0.6751705480879668,0.7248939345004093,0.7877285934051448,0.8115358144593667,0.6189635181807416,0.6996588771083525,0.07244912962616519,85,0.3441449675126994,0.44779490119539433,0.6106336179475722,0.5752348607306654,0.40001468061781664,0.49651604156452556,0.41962647795753216,0.31556505425047976,0.2735690537729367,0.5591795405132234,0.4442279196062845,0.10911899074397358,79,RandomForest-regular
16,0.11779823303222656,0.011288254737042301,0.007862496376037597,0.0006395384518048359,squared_error,4,log2,100,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 4, 'regressor__max_features': 'log2', 'regressor__n_estimators': 100}",0.5875015942432539,0.5164714186107066,0.4667111117618774,0.5230340581304259,0.6041615750275873,0.5546040935194919,0.6000361972997915,0.6227293134855134,0.627210596857836,0.4905136597766552,0.559297361871314,0.054385913429096676,91,0.5123701516660283,0.46903341248325786,0.3316010031858589,0.42909861621084416,0.5067425575806601,0.5038366575705157,0.5419539413130716,0.5714064367897967,0.6244358677846826,0.3520793007873816,0.48425579453720974,0.08735124004099087,102,0.7158003574084245,0.6848601408194653,0.5758480730069858,0.6550561931703601,0.7118585235709832,0.7098145233584021,0.7361752110150623,0.7559143051892832,0.7902125459549998,0.5933627059289972,0.6928902579422964,0.06448941762698554,102,0.4015915460297266,0.4579896497359621,0.6168051761321176,0.5260682840841345,0.44031194515950245,0.44352145953698774,0.40142160414783656,0.3697337034845607,0.3112417773745948,0.5948907765610632,0.45635759222464867,0.092086331249184,60,RandomForest-regular
17,0.5346335649490357,0.005599895501824857,0.03199524879455566,0.001800124264520679,squared_error,4,log2,500,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 4, 'regressor__max_features': 'log2', 'regressor__n_estimators': 500}",0.5885706719463634,0.5159617625944566,0.47161125039208185,0.5163372236874599,0.6041658306501495,0.5580132270674633,0.6034401482396095,0.6166852053416368,0.6187694096446771,0.4844145114745002,0.5577969241038397,0.05352378886141162,96,0.5096906714196244,0.4659869738867947,0.34085290322626555,0.42176533374310987,0.5026061864127617,0.5063588334688834,0.5443938242993316,0.5685118520901427,0.6093288969194542,0.34805589490272104,0.4817551370369089,0.0843340011426225,107,0.7139262366796898,0.6826323856123402,0.5838260898814522,0.6494346262273901,0.708947238102217,0.7115889497939688,0.7378304847994095,0.7539972493916292,0.7805952196365631,0.5899626216148961,0.6912741101739556,0.06241187098713522,107,0.40472097038530364,0.46151008390286874,0.606113772389772,0.5341677628797532,0.44488049283410924,0.4407357615500994,0.3987267972045675,0.37292645572034344,0.3279048983437707,0.599520184850245,0.4591207180060833,0.08874194463120977,55,RandomForest-regular
18,0.02414226531982422,0.001109128585672937,0.002830696105957031,0.0008652589752333607,squared_error,5,auto,10,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'auto', 'regressor__n_estimators': 10}",0.5938008512863377,0.5208377930118149,0.4670105495180695,0.5108561987913818,0.5710833560809565,0.5784427908638966,0.5311996924571097,0.6559368666703467,0.6662686983094838,0.5050737546913858,0.5600510551680783,0.06208425494260045,88,0.5097760732983868,0.46576814660232646,0.3319424693588716,0.3680153546105849,0.49115346565651874,0.5348651563626522,0.46887086888086915,0.6317997100579206,0.6693675403560678,0.3766532804468025,0.4848212065631001,0.10400024881816576,99,0.7139860455907993,0.6824720848520667,0.5761444865299603,0.6066426910551094,0.7008234197403215,0.7313447588946352,0.6847414613420668,0.7948582955835087,0.81814884975539,0.6137208489588752,0.6922882942302733,0.07455282848315423,105,0.4046212276386386,0.4617629585381191,0.6164105812160368,0.5935336495975109,0.4575298172431267,0.4092510398262308,0.48214054523427907,0.30311939495315765,0.2616817496176289,0.5666154823464677,0.4556666446211196,0.11115660956921618,62,RandomForest-regular
19,0.22211363315582275,0.0061085673670084216,0.008255934715270996,0.0007348649935356112,squared_error,5,auto,100,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'auto', 'regressor__n_estimators': 100}",0.571906565767777,0.5071901406282968,0.4649720632476368,0.48689495900303753,0.5838865858578864,0.5606915806043604,0.5711070476034772,0.627726150452932,0.6117190738958139,0.4804020110878073,0.5466496178149025,0.05460304383984679,137,0.5004203379005022,0.44405475209389667,0.32991645929920704,0.3706301137815489,0.4846050878138078,0.514602880699686,0.5058452369992891,0.5989873828059705,0.5912322477627571,0.35422046086827774,0.4694514960024942,0.08906224116732572,136,0.7074039425254162,0.6663743333096621,0.5743835472044851,0.6087939830365843,0.6961358256933827,0.717358265234106,0.7112279782174553,0.7739427516334594,0.7689162813744791,0.5951642301653198,0.6819701138394351,0.06609281225914339,136,0.41554799832775613,0.48685474144677354,0.6187518183067238,0.5906456950486367,0.46476238297560735,0.4316303594290498,0.4413030196276776,0.3393116788436292,0.3478656606120588,0.5924271165398961,0.4729100471157809,0.0944217760250868,25,RandomForest-regular
20,1.1032373666763307,0.008937370464486798,0.03230507373809814,0.003176702589922334,squared_error,5,auto,500,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'auto', 'regressor__n_estimators': 500}",0.5608427942557194,0.5132956521652571,0.4540669302562973,0.49568573882600736,0.5854751536714542,0.5577385884046488,0.5809947579508785,0.6304155780613817,0.6166944684029698,0.47224779820083795,0.5467457460195452,0.05722878294961491,136,0.49229421939799795,0.4563287113963546,0.32356283528684915,0.38635139087914366,0.4835807853595005,0.5102292522061354,0.5121240324696346,0.5989922206544719,0.6061425444813434,0.34541937933194156,0.4715025371463373,0.09130918585650788,127,0.7016368144545994,0.6755210665822011,0.5688258391518877,0.6215717101663683,0.695399730629442,0.714303333469847,0.7156284178745521,0.7739458770834508,0.7785515682864838,0.5877238971931816,0.6833108254892013,0.06774107258970338,131,0.425038672197128,0.47267107605408853,0.6260940030737994,0.5732818268146949,0.46589370664211893,0.4364609535592078,0.4343682027843544,0.33930634265442705,0.3314194729464712,0.6025538104370788,0.47070880671633686,0.09660401988817911,36,RandomForest-regular
21,0.011513352394104004,0.0038740854074433557,0.0042228221893310545,0.0034700527085017563,squared_error,5,sqrt,10,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'sqrt', 'regressor__n_estimators': 10}",0.5929331362810764,0.5391296838665083,0.44377433872272604,0.4897703499630388,0.6028146953232192,0.5480199884240801,0.6071060484723918,0.6071732180991701,0.6215781954871914,0.4980282871527245,0.5550327941792127,0.058109652194787094,106,0.5200763737863405,0.5083858959108113,0.33167467843257475,0.3960729376061814,0.5385951516512152,0.4792298729866185,0.5681441897713905,0.5749437964108636,0.598244472359811,0.37783590010501433,0.48932032690208216,0.08673194844926058,90,0.7211632088413417,0.7130118483663587,0.575912040534468,0.6293432589661873,0.7338904221007487,0.6922643086181884,0.7537534011673781,0.7582504839502996,0.773462650914581,0.6146835772208449,0.6965735200680396,0.06407540902797637,89,0.3925912784497887,0.412514310967662,0.6167200377491892,0.5625445530327692,0.4051313270127125,0.4706992112249311,0.3724949450462026,0.36583196488963277,0.3401311155622181,0.5652547373941506,0.45039134813292564,0.09276261486244722,73,RandomForest-regular
22,0.11327755451202393,0.004044424362065891,0.008676981925964356,0.002473458772385628,squared_error,5,sqrt,100,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'sqrt', 'regressor__n_estimators': 100}",0.5831996386436367,0.5227545164146895,0.4607926883406312,0.5040367172723591,0.5846572606779916,0.5424703738376282,0.5901501840053583,0.5996926529152925,0.6228372656820377,0.46884104247044706,0.5479432340260072,0.05394817791949165,131,0.5125131326658652,0.4788324111450764,0.3246121440204675,0.40319478968565853,0.4813029806173949,0.4849987815580333,0.5312888091876067,0.5417301452322725,0.6147668341422338,0.33460108752242296,0.47078411157770317,0.08719194278769288,130,0.7159002253567638,0.6919771753064377,0.5697474388011476,0.6349762119053426,0.6937600310030803,0.6964185390683058,0.728895609252523,0.7360231961237855,0.7840706818535136,0.5784471345960864,0.6830216243266986,0.06531134878274471,132,0.4014245553516371,0.4466660242637177,0.624881432329143,0.5546785953041451,0.46840950107529644,0.464327555305004,0.413201051057559,0.4024669125806176,0.32190680603431077,0.615001545319785,0.47129639786212163,0.0933635738381491,32,RandomForest-regular
23,0.5707219362258911,0.010136808206647847,0.031234264373779297,0.0015297908035632618,squared_error,5,sqrt,500,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'sqrt', 'regressor__n_estimators': 500}",0.5796609416058713,0.5142308512855517,0.4601904584773567,0.5042570400372638,0.5952617515729991,0.5530424630843429,0.5866749776377681,0.602108503424377,0.6186201041416373,0.47026975072937843,0.5484316841996546,0.0542923969253211,129,0.5044629931360096,0.4624910878244142,0.32719008634634955,0.4060819779897254,0.4916333678853628,0.4960792276985158,0.524194293282956,0.5523198003276109,0.6087987998238437,0.33879946647325543,0.4712051100788043,0.085469368919207,128,0.7102555829671525,0.6800669730434012,0.5720053202080813,0.637245618258553,0.7011657207004367,0.7043289201065904,0.724012633372482,0.7431822120635093,0.7802555990339599,0.5820648301291321,0.6834583409883298,0.0639515927267195,127,0.41082649169520025,0.4655498950948308,0.6219023877966563,0.5514897476700007,0.4569997738493812,0.4520894015238418,0.4210368164719861,0.3907864304078731,0.3284896000757307,0.6101708096512282,0.4709341354236729,0.09058836755013709,34,RandomForest-regular
24,0.013251590728759765,0.0008335870674582727,0.0033776044845581056,0.0007670608605868086,squared_error,5,log2,10,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'log2', 'regressor__n_estimators': 10}",0.5929331362810764,0.5391296838665083,0.44377433872272604,0.4897703499630388,0.6028146953232192,0.5480199884240801,0.6071060484723918,0.6071732180991701,0.6215781954871914,0.4980282871527245,0.5550327941792127,0.058109652194787094,106,0.5200763737863405,0.5083858959108113,0.33167467843257475,0.3960729376061814,0.5385951516512152,0.4792298729866185,0.5681441897713905,0.5749437964108636,0.598244472359811,0.37783590010501433,0.48932032690208216,0.08673194844926058,90,0.7211632088413417,0.7130118483663587,0.575912040534468,0.6293432589661873,0.7338904221007487,0.6922643086181884,0.7537534011673781,0.7582504839502996,0.773462650914581,0.6146835772208449,0.6965735200680396,0.06407540902797637,89,0.3925912784497887,0.412514310967662,0.6167200377491892,0.5625445530327692,0.4051313270127125,0.4706992112249311,0.3724949450462026,0.36583196488963277,0.3401311155622181,0.5652547373941506,0.45039134813292564,0.09276261486244722,73,RandomForest-regular
25,0.11797800064086914,0.006684527047977276,0.00790102481842041,0.0009651449357338399,squared_error,5,log2,100,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'log2', 'regressor__n_estimators': 100}",0.5831996386436367,0.5227545164146895,0.4607926883406312,0.5040367172723591,0.5846572606779916,0.5424703738376282,0.5901501840053583,0.5996926529152925,0.6228372656820377,0.46884104247044706,0.5479432340260072,0.05394817791949165,131,0.5125131326658652,0.4788324111450764,0.3246121440204675,0.40319478968565853,0.4813029806173949,0.4849987815580333,0.5312888091876067,0.5417301452322725,0.6147668341422338,0.33460108752242296,0.47078411157770317,0.08719194278769288,130,0.7159002253567638,0.6919771753064377,0.5697474388011476,0.6349762119053426,0.6937600310030803,0.6964185390683058,0.728895609252523,0.7360231961237855,0.7840706818535136,0.5784471345960864,0.6830216243266986,0.06531134878274471,132,0.4014245553516371,0.4466660242637177,0.624881432329143,0.5546785953041451,0.46840950107529644,0.464327555305004,0.413201051057559,0.4024669125806176,0.32190680603431077,0.615001545319785,0.47129639786212163,0.0933635738381491,32,RandomForest-regular
26,0.5657778024673462,0.009010020010582622,0.03251104354858399,0.0013421420377636862,squared_error,5,log2,500,"{'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__max_features': 'log2', 'regressor__n_estimators': 500}",0.5796609416058713,0.5142308512855517,0.4601904584773567,0.5042570400372638,0.5952617515729991,0.5530424630843429,0.5866749776377681,0.602108503424377,0.6186201041416373,0.47026975072937843,0.5484316841996546,0.0542923969253211,129,0.5044629931360096,0.4624910878244142,0.32719008634634955,0.4060819779897254,0.4916333678853628,0.4960792276985158,0.524194293282956,0.5523198003276109,0.6087987998238437,0.33879946647325543,0.4712051100788043,0.085469368919207,128,0.7102555829671525,0.6800669730434012,0.5720053202080813,0.637245618258553,0.7011657207004367,0.7043289201065904,0.724012633372482,0.7431822120635093,0.7802555990339599,0.5820648301291321,0.6834583409883298,0.0639515927267195,127,0.41082649169520025,0.4655498950948308,0.6219023877966563,0.5514897476700007,0.4569997738493812,0.4520894015238418,0.4210368164719861,0.3907864304078731,0.3284896000757307,0.6101708096512282,0.4709341354236729,0.09058836755013709,34,RandomForest-regular
